status	repo	sha	path	raw_url	note
ok	anishgoyal1108/single-cycle-MIPS-processor	026e75c835099188aedd7ce4e4426663755a3698	Writeup/Main.lol	https://raw.githubusercontent.com/anishgoyal1108/single-cycle-MIPS-processor/188d4577a5645ca9073195c5f06243601f0a292b/Writeup/Main.lol	
ok	approvers/RADWIMPS	dca3a2f5c688953b856869ac11000f4385b1c379	RADWIMPS.lol	https://raw.githubusercontent.com/approvers/RADWIMPS/86ad348192e0edc025216ccef0d0a1e255c7e31c/RADWIMPS.lol	
ok	araujoarthur/In1HourEmailSwap	12bb59027247c337d991b06cd74fc744c9b16e90	LolCode/EmailSwap.lol	https://raw.githubusercontent.com/araujoarthur/In1HourEmailSwap/dee3e5a67e3715c2860debc6796cdcc62e5ac909/LolCode/EmailSwap.lol	
ok	arielgg46/Thesis	4026a4ecc771c5de42a1b36f86af533e79eab10d	docs/Thesis.lol	https://raw.githubusercontent.com/arielgg46/Thesis/2f67920da61bd1beba2b195e5a4a0b909953006d/docs/Thesis.lol	
ok	arjuncvinod/Hello-World-in-Different-Languages	410ebd7aef4d11c413c7a42e75056c22a463d3ad	lolocode.lol	https://raw.githubusercontent.com/arjuncvinod/Hello-World-in-Different-Languages/f6d709a9d41e06114a72d2ea21f6a050df1a09f9/lolocode.lol	
ok	asandova-ui/SEPA_RTP	1734e733ae2b61701591f5c640b735985799963f	MemoriaTFG/main.lol	https://raw.githubusercontent.com/asandova-ui/SEPA_RTP/a72643999288e10c9c89ed616800ccd7154c2f37/MemoriaTFG/main.lol	
ok	asandova-ui/SEPA_RequestToPay	1734e733ae2b61701591f5c640b735985799963f	MemoriaTFG/main.lol	https://raw.githubusercontent.com/asandova-ui/SEPA_RequestToPay/6587e453020913a6eb58b9aa884a37561a64c963/MemoriaTFG/main.lol	
ok	atityushina/master_progr_2_year	1ec87f650ffe18bf6cdd709e07ee693dd5169445	scripts/text_gen/interpr_lolcode_to_python/lol_examples/program_loops.lol	https://raw.githubusercontent.com/atityushina/master_progr_2_year/8bf085ceb0320fcba54db904194d05f2938d0a14/scripts/text_gen/interpr_lolcode_to_python/lol_examples/program_loops.lol	
ok	aubreymoore/roadside	219e33c2442c10b746988d8d18f74f03af3ae321	docs/roadside/roadside.lol	https://raw.githubusercontent.com/aubreymoore/roadside/f192af9483be68e9f1d174f952792487415a4232/docs/roadside/roadside.lol	
ok	aubreymoore/roadside	1b4c899b71630d1edea037747c0431970f297bad	spatialite/dbdoc.lol	https://raw.githubusercontent.com/aubreymoore/roadside/f192af9483be68e9f1d174f952792487415a4232/spatialite/dbdoc.lol	
ok	austinbyers/LOLcat	a33a33316a3b16431252b44619178aa4d7b3c9cd	fib.lol	https://raw.githubusercontent.com/austinbyers/LOLcat/060139c03a3114fb56598affe75a6a536b0074d2/fib.lol	
ok	bajajvinamr/HacktoberFest2020	25d0af3bcea6baf9bb4a97d75afc2d369691349f	Hello World Programs/hello_world.lol	https://raw.githubusercontent.com/bajajvinamr/HacktoberFest2020/a1123a0d022446fe98be048ebc473364a06ab333/Hello%20World%20Programs/hello_world.lol	
ok	bart-de-paepe/bachelorproef	0b6c993945666736579de053d3f906806e29b064	DePaepeBartBP.lol	https://raw.githubusercontent.com/bart-de-paepe/bachelorproef/75d43dfd76b6d5a40eccf128a5352d2294211098/DePaepeBartBP.lol	
ok	bearddan2000/lolcode-cli-hello-world	cb857dc319638e83237f0bcec4a2fa7f91e86755	bin/hello.lol	https://raw.githubusercontent.com/bearddan2000/lolcode-cli-hello-world/9c7d490793ab2aeded4213700f8afedc3f371494/bin/hello.lol	
ok	belkadan/lolcode-rb	10ff0efa8247c757e341d04d14d1068d8bd386c1	examples/animal.lol	https://raw.githubusercontent.com/belkadan/lolcode-rb/8d35097fb01794ef60a18fc55b9f751034e8c2cd/examples/animal.lol	
ok	belkadan/lolcode-rb	08a9d10e5bf51e2c92d12285bf6e3063986b4cf0	test/feature/maek.lol	https://raw.githubusercontent.com/belkadan/lolcode-rb/8d35097fb01794ef60a18fc55b9f751034e8c2cd/test/feature/maek.lol	
ok	belkadan/lolcode-rb	0babcb8defbd5c3e341f921e9a095c410f3aa9fb	test/simple/btw.lol	https://raw.githubusercontent.com/belkadan/lolcode-rb/8d35097fb01794ef60a18fc55b9f751034e8c2cd/test/simple/btw.lol	
ok	benharri/benbot	1ea727debc2dfacc03dcb2fd2e3fea2ee176fc18	paper/sr_proj_paper.lol	https://raw.githubusercontent.com/benharri/benbot/4de7d2955d016b328e87a4b3e946d7dcdafc7951/paper/sr_proj_paper.lol	
ok	bjouhier/node-lol	0d26e91b6cb3284a78e29b939764b91d9c1f1ece	examples/hello.lol	https://raw.githubusercontent.com/bjouhier/node-lol/8be88bfb926aac4e1501f1931039f0b7a3d5cff0/examples/hello.lol	
ok	blongden/lolcode-php	150d0d84e81c291c3e8b1c5ec7688b0ce234c377	test.lol	https://raw.githubusercontent.com/blongden/lolcode-php/ae8ce60eb1d2b2567a180fc10d659c4091a7c276/test.lol	
ok	bluebat/mt9x9	f4d58198aeb54de6d3e4d57ea50af6560b44a409	mt9x9.lol	https://raw.githubusercontent.com/bluebat/mt9x9/d048715380a9bfda2af482be55281e4feb2b6439/mt9x9.lol	
ok	bohde/mondp	10f48c7c37e3d77362d0db77bbc0c115c472c32c	data/rand/rand.nod.xml.lol	https://raw.githubusercontent.com/bohde/mondp/db988ab73a9951446c6bbe0bb5be0c8d29f3d2c3/data/rand/rand.nod.xml.lol	
ok	brianium/blog	039727ec5a50d0ed45ff67e6f4c9b953bd23c17d	deploy.lol	https://raw.githubusercontent.com/brianium/blog/7b8c9f072ce26d6d0c871d3f7716bc5b6af89739/deploy.lol	
ok	brobro12235/fullscreen-launcher	169bfb8a66d6c4711ef730ebf26541ac268f447d	1v1.lol	https://raw.githubusercontent.com/brobro12235/fullscreen-launcher/d1ee2ba3bb1ea7db03492b8e6331cda22cbfafb0/1v1.lol	
ok	browndeer/lcc	26dae58a32da9424d072a61f416d9b04b15cae0c	examples/func.lol	https://raw.githubusercontent.com/browndeer/lcc/f2a940bae8053bebb8fe1a16f4aa77455855fce2/examples/func.lol	
ok	browndeer/lcc	730cfa20047f24fe91e1b70b6ec4378a9e20d232	examples/mdsim.lol	https://raw.githubusercontent.com/browndeer/lcc/f2a940bae8053bebb8fe1a16f4aa77455855fce2/examples/mdsim.lol	
ok	browndeer/lcc	d008255207b2ead7b9851772ef2e1b06ca3b5b3b	examples/nbody-v2.lol	https://raw.githubusercontent.com/browndeer/lcc/f2a940bae8053bebb8fe1a16f4aa77455855fce2/examples/nbody-v2.lol	
ok	browndeer/lcc	a4cc771f306867f31a5fcdef043444bd8eaea6b1	examples/pie.lol	https://raw.githubusercontent.com/browndeer/lcc/f2a940bae8053bebb8fe1a16f4aa77455855fce2/examples/pie.lol	
ok	bsevangelista/cmsc124-project	2b64990e3eb19bc3f13255047e76fbbe46d39b9a	project-testcases/08_switch.lol	https://raw.githubusercontent.com/bsevangelista/cmsc124-project/8fde90e01d0befe4d98a15e4d3d5e2cfa7957408/project-testcases/08_switch.lol	
ok	camanzanido/LOLCODE-Interpreter	1b8825aa1beb3e709cd5244a6da8d894906ed985	[BARE] project-testcases/03_arith.lol	https://raw.githubusercontent.com/camanzanido/LOLCODE-Interpreter/d71d02a44dece19c25aba8f5a4a8e0fae22f359d/[BARE]%20project-testcases/03_arith.lol	
ok	camanzanido/LOLCODE-Interpreter	1b8825aa1beb3e709cd5244a6da8d894906ed985	project-testcases/03_arith.lol	https://raw.githubusercontent.com/camanzanido/LOLCODE-Interpreter/d71d02a44dece19c25aba8f5a4a8e0fae22f359d/project-testcases/03_arith.lol	
ok	carlmathisen/htmx-lolcode	d0bf2f9709d024d95539c9e40ab290889c8f8a77	httpd.lol	https://raw.githubusercontent.com/carlmathisen/htmx-lolcode/c823bd5cea3da193a6d7d3621ea5a9df7ee3142c/httpd.lol	
ok	cbrepp/lolchess	17294184741c3c5d48f917ebe85cfa3962a214e4	lolchess.lol	https://raw.githubusercontent.com/cbrepp/lolchess/989bf671d2fd563619d174fa9477f6c05889da6c/lolchess.lol	
ok	chase-rebstock-TU/Project1	0741d69aae70e47d7c472a0c0264d431b4afc666	tests/Test10.lol	https://raw.githubusercontent.com/chase-rebstock-TU/Project1/f4655af3f30a429312496fe1acbc83c6b9a81a71/tests/Test10.lol	
ok	chase-rebstock-TU/Project1	11f7b6d1ed2f2adf6a201346905acbc72d793c3b	tests/Test5.lol	https://raw.githubusercontent.com/chase-rebstock-TU/Project1/f4655af3f30a429312496fe1acbc83c6b9a81a71/tests/Test5.lol	
ok	chase-rebstock-TU/Project1	1284d777cd48c49ed0a7e04ef5ea2e3ed2a0e41c	tests/Test6.lol	https://raw.githubusercontent.com/chase-rebstock-TU/Project1/f4655af3f30a429312496fe1acbc83c6b9a81a71/tests/Test6.lol	
ok	chenxingqiang/thinkbase-project	00cf1af7a5a56a2dbdbb19076ab99b2e3acede13	output/latex/pzcyydhhjgry/pzcyydhhjgry.lol	https://raw.githubusercontent.com/chenxingqiang/thinkbase-project/e902580a74598c22c236c655ce21b2890e85ff83/output/latex/pzcyydhhjgry/pzcyydhhjgry.lol	
ok	chunfeilung/fizzbuzz	0940edc1493731c579a6077bfdeb272cf5c2568c	lolcode/fizzbuzz.lol	https://raw.githubusercontent.com/chunfeilung/fizzbuzz/550cc0a6f85c826b8fc344aa577ba14f4cfae55c/lolcode/fizzbuzz.lol	
ok	chunlea/lolcode-dot-net	0cf38a90f9a96eefc66ae2560ac857f34c1914b4	LOLCode.net.Test/Samples/visible.lol	https://raw.githubusercontent.com/chunlea/lolcode-dot-net/c68376671e7d1819ca36b5a757717965d4812e82/LOLCode.net.Test/Samples/visible.lol	
ok	chunlea/lolcode-dot-net	1c861eae48ae472a25b3a038138e20c191a3629c	lolc/bf.lol	https://raw.githubusercontent.com/chunlea/lolcode-dot-net/c68376671e7d1819ca36b5a757717965d4812e82/lolc/bf.lol	
ok	chutasano/lolcode	a821539c60f1c72ca3d6b27ade7ce0d9ba89b624	final.lol	https://raw.githubusercontent.com/chutasano/lolcode/1f12d76ed917a7f2169b66a7a7a0070285b7f302/final.lol	
ok	chutasano/lolcode	ce320a95ad9152868bf457a1f20088f91fe86d87	make_array.lol	https://raw.githubusercontent.com/chutasano/lolcode/1f12d76ed917a7f2169b66a7a7a0070285b7f302/make_array.lol	
ok	chutasano/lolcode	55db1fcf06a1b4477117054ff7fa12341a791c45	quick_sort.lol	https://raw.githubusercontent.com/chutasano/lolcode/1f12d76ed917a7f2169b66a7a7a0070285b7f302/quick_sort.lol	
ok	ckrp120/beilisangels	21a7bac8a38a1282ef6698ca7695917a0c2e8063	testcases/errorprompts/switch-syntax.lol	https://raw.githubusercontent.com/ckrp120/beilisangels/ba24bad115beff628abbf0df4885459b5aa07b3d/testcases/errorprompts/switch-syntax.lol	
ok	ckrp120/beilisangels	1b870daed70edcb694f20cff36756de057adff9b	testcases/extracredit/stringcomp.lol	https://raw.githubusercontent.com/ckrp120/beilisangels/ba24bad115beff628abbf0df4885459b5aa07b3d/testcases/extracredit/stringcomp.lol	
ok	ckrp120/beilisangels	29e7f1c72fd5935517d8d243c8e0b43867b31390	testcases/ops/compop.lol	https://raw.githubusercontent.com/ckrp120/beilisangels/ba24bad115beff628abbf0df4885459b5aa07b3d/testcases/ops/compop.lol	
ok	codex-iter/Hello-Esolangs	cb857dc319638e83237f0bcec4a2fa7f91e86755	LOLCODE/hello.lol	https://raw.githubusercontent.com/codex-iter/Hello-Esolangs/6f7da006b39667b9b773a341e93c52c0c6b73ec6/LOLCODE/hello.lol	
ok	cvpua/CMSC124_Project	1404e0180069a6e4dafd38782b06feee3432289f	source code/self_testcases/arithmetic_explanation.lol	https://raw.githubusercontent.com/cvpua/CMSC124_Project/f6fc111233a6e3fc60b09b032dca68db3ba3aa6b/source%20code/self_testcases/arithmetic_explanation.lol	
ok	cvpua/CMSC124_Project	0dc3c855a133c9680ae6a53c7de646aec99e1272	source code/self_testcases/control_nested_test.lol	https://raw.githubusercontent.com/cvpua/CMSC124_Project/f6fc111233a6e3fc60b09b032dca68db3ba3aa6b/source%20code/self_testcases/control_nested_test.lol	
ok	darylldan/lolcode-testcases	1965800f9573d362bea58bcaab3f456f29163966	other-testcases/if_case.lol	https://raw.githubusercontent.com/darylldan/lolcode-testcases/cce80d724930c4a621006518943d0315ccfcf2c4/other-testcases/if_case.lol	
ok	darylldan/lolcode-testcases	00cdadb73ca1df37a2c455c2f3b86a16b568234c	other-testcases/printing_loops_func.lol	https://raw.githubusercontent.com/darylldan/lolcode-testcases/cce80d724930c4a621006518943d0315ccfcf2c4/other-testcases/printing_loops_func.lol	
ok	darylldan/lolcode-testcases	21fd0c09d82a45ce10db04d841bc375d44208ae8	other-testcases/switch_else.lol	https://raw.githubusercontent.com/darylldan/lolcode-testcases/cce80d724930c4a621006518943d0315ccfcf2c4/other-testcases/switch_else.lol	
ok	darylldan/lolcode-testcases	02b6e6a6f881f8ab8293f0e32f39aaf59f56c91b	project-testcases-fixed/07_ifelse.lol	https://raw.githubusercontent.com/darylldan/lolcode-testcases/cce80d724930c4a621006518943d0315ccfcf2c4/project-testcases-fixed/07_ifelse.lol	
ok	darylldan/lolcode-testcases	050e5cf00c5156ab37446e72967839e0eb8f3c76	project-testcases-fixed/08_switch.lol	https://raw.githubusercontent.com/darylldan/lolcode-testcases/cce80d724930c4a621006518943d0315ccfcf2c4/project-testcases-fixed/08_switch.lol	
ok	datphhe130906/FPTU	0f9282d7e71e0f8cb748bfe00e52d7ed13dad036	java/[LAB221] Desktop Java Lab/PASSED/text-editor-javadesk-master/NotePadMaster/.lol	https://raw.githubusercontent.com/datphhe130906/FPTU/96e3f65e83c8d2610c46d37f08fb889ed2f81f2f/java/[LAB221]%20Desktop%20Java%20Lab/PASSED/text-editor-javadesk-master/NotePadMaster/.lol	
ok	david-dewanto/Proposal_Tugas_Akhir-David_Dewanto-18222027	0ed8f0e0ce739bb927a09f6d1a3310d9ffbedf06	out/ProposalTA.lol	https://raw.githubusercontent.com/david-dewanto/Proposal_Tugas_Akhir-David_Dewanto-18222027/3f59bf8f5b8434863a39ab54f13ed398bdf575bf/out/ProposalTA.lol	
ok	defconradio/localpleb	266a47398aa3e8b4ec5e45145977cd169a44ed65	bug.lol	https://raw.githubusercontent.com/defconradio/localpleb/3bfe6ae573f9a45be94de5c41c211831db59aa1e/bug.lol	
ok	dipaola-c/tesina2026	08399fb61e19f74c65f7cc35ead8aa75470f9488	07-templates/kao/main.lol	https://raw.githubusercontent.com/dipaola-c/tesina2026/39ab8c5dc41561dd4267fcac5948c4de3f0e1964/07-templates/kao/main.lol	
ok	dipenluitel/hacktoberfest	410ebd7aef4d11c413c7a42e75056c22a463d3ad	hacktoberfest-2023/Hello-World-hacktoberfest2023/lolocode.lol	https://raw.githubusercontent.com/dipenluitel/hacktoberfest/880f2419c797c8eb2a94deda778d4cdb892fbe7c/hacktoberfest-2023/Hello-World-hacktoberfest2023/lolocode.lol	
ok	donno2048/Quines	0cec9ca7b3ef1c6cfd73085c1e393b11d4c94d61	quin.lol	https://raw.githubusercontent.com/donno2048/Quines/27f28a1ba5fa8505ca9f0e10fa90ae0dcdd04670/quin.lol	
ok	driee17/cmsc124-project	1cd9914bd22d80135203a17d6642d8824faf52d2	project-testcases/08_switch.lol	https://raw.githubusercontent.com/driee17/cmsc124-project/f60b36dbab3e8a7dfa1ccdb05891c254631cbe69/project-testcases/08_switch.lol	
ok	driee17/cmsc124-project	228bb1495eb0b60aeca2e04315df2a7c70415f00	project-testcases/10_functions.lol	https://raw.githubusercontent.com/driee17/cmsc124-project/f60b36dbab3e8a7dfa1ccdb05891c254631cbe69/project-testcases/10_functions.lol	
ok	driee17/cmsc124-project	080eb12a4cd88e4901f663344fe2c76638507d8f	sample.lol	https://raw.githubusercontent.com/driee17/cmsc124-project/f60b36dbab3e8a7dfa1ccdb05891c254631cbe69/sample.lol	
ok	dtbbbb/dahood	292095309390f47544e8392ecf7268c0a9aba2ae	shhh.lol	https://raw.githubusercontent.com/dtbbbb/dahood/127d78c92627f2457175a393675cb6f825221441/shhh.lol	
ok	duckspike/twat	836d6215c3a51815e9dd382e403cf36cc2bd0003	twat.lol	https://raw.githubusercontent.com/duckspike/twat/762f5277897ba956816c28ea7860c2ecfe052da7/twat.lol	
ok	dwladdimiroc/phd-thesis-sorbonne-universite	1fcfe20d5164900caf08be072d70f147de2389cd	main.lol	https://raw.githubusercontent.com/dwladdimiroc/phd-thesis-sorbonne-universite/3261682337d6807bb9f3b5793a5f936b8da472b5/main.lol	
ok	e9-o9/ro9se	18e9363d084ab1d97c9448cc854e49dfb0feec03	Task/Gapful-numbers/LOLCODE/gapful-numbers.lol	https://raw.githubusercontent.com/e9-o9/ro9se/7f09dda17d9d9b27d1b796ec7129c58cb2ebc20d/Task/Gapful-numbers/LOLCODE/gapful-numbers.lol	
ok	e9-o9/ro9se	09efe3e3a74928ae5fe1c3a7bf5b6471652c7705	Task/Generic-swap/LOLCODE/generic-swap.lol	https://raw.githubusercontent.com/e9-o9/ro9se/7f09dda17d9d9b27d1b796ec7129c58cb2ebc20d/Task/Generic-swap/LOLCODE/generic-swap.lol	
ok	e9-o9/ro9se	0bdc2228dc5b044e8fbd2b35b2a0f5f0c720ed5b	Task/Happy-numbers/LOLCODE/happy-numbers.lol	https://raw.githubusercontent.com/e9-o9/ro9se/7f09dda17d9d9b27d1b796ec7129c58cb2ebc20d/Task/Happy-numbers/LOLCODE/happy-numbers.lol	
ok	eddygrinder/LaRE_LaTeX	21803b94061553d281006ec91b29592e48ff0539	main.lol	https://raw.githubusercontent.com/eddygrinder/LaRE_LaTeX/2e9bfc7d3ff750e0619d74e09141c0ebfd499fea/main.lol	
ok	eevee/project-euler	386b523a121ac4816c1a21afed0d7a0f2b343b02	heteroglot/009.lol	https://raw.githubusercontent.com/eevee/project-euler/54bd6c3b63c3d5b636d0d7252d3b5fc3adba2d4c/heteroglot/009.lol	
ok	egegirit/dns-analyse	05f2d297e9b5a3b10644957bcf65c207df9d331a	configuration-files/packetloss-tests/dns-hierarcy-simulation/Auth/var/db.intranet.lol	https://raw.githubusercontent.com/egegirit/dns-analyse/9ad7893ce86ce0a4901997c0630b707399479672/configuration-files/packetloss-tests/dns-hierarcy-simulation/Auth/var/db.intranet.lol	
ok	emanestares/CMSC124_PROJECT	09f616ba4f388d3d36385a376543895667d27175	official-testcases/08_switch.lol	https://raw.githubusercontent.com/emanestares/CMSC124_PROJECT/13773b6c6ff4f084232d60248537ce2b2d4d506f/official-testcases/08_switch.lol	
ok	emanestares/CMSC124_PROJECT	03631224936548ca2923769ff8d82dfb5d4ead45	sample3.lol	https://raw.githubusercontent.com/emanestares/CMSC124_PROJECT/13773b6c6ff4f084232d60248537ce2b2d4d506f/sample3.lol	
ok	emanestares/CMSC124_PROJECT	1874ba9631a7e5bacf4487e98a5b7eff95ae9d21	test_cases/io.lol	https://raw.githubusercontent.com/emanestares/CMSC124_PROJECT/13773b6c6ff4f084232d60248537ce2b2d4d506f/test_cases/io.lol	
ok	emilyantosch/ba	189e41eaca786d014f9c3bf2101e3c48bb9e94d9	thesis/template_thesis/thesis.lol	https://raw.githubusercontent.com/emilyantosch/ba/99a7f812099c6b14a3a239980839906bda15599d/thesis/template_thesis/thesis.lol	
ok	epicdude99/da_hood_leaks	06a7718d5e853d8047fc99bca578abba7c49ee9b	blazed.lol	https://raw.githubusercontent.com/epicdude99/da_hood_leaks/1d44c31016e8add189a1e8f60dc491832ca239cf/blazed.lol	
ok	esit1/Praxisprojekt-Entwicklung-einer-Client-Server-Architektur	1a1b3d7d79e0668f3144de307e4f1f3d32806b8f	LaTex/src/Hauptdatei.lol	https://raw.githubusercontent.com/esit1/Praxisprojekt-Entwicklung-einer-Client-Server-Architektur/cae159d7d57e5821add293200fdd6779f8b245f7/LaTex/src/Hauptdatei.lol	
ok	eugeniu-u/qtk_thesis	2c26a253b112d5a076a62613399218de1cbe066e	tex/qtk_thesis.lol	https://raw.githubusercontent.com/eugeniu-u/qtk_thesis/67064475e468099c8dd63cf8cc34891a7edc7f6b/tex/qtk_thesis.lol	
ok	fairay/Modeling-7sem	213dbd4c43e9744a29669519f57faaa087fa8a7b	lab4/report/report.lol	https://raw.githubusercontent.com/fairay/Modeling-7sem/0e2e93d19d61556b69ed4874f79e601f962fcb52/lab4/report/report.lol	
ok	fettstorch/masters-thesis	2253cfdbb41dec6d5fbd818fb678a18ed3ae821c	BSP_MA_Code_BibTeX.lol	https://raw.githubusercontent.com/fettstorch/masters-thesis/fa835f0856ca215c3286a3963f4e78ece204c836/BSP_MA_Code_BibTeX.lol	
ok	focat69/celestalx	21f21cb6fd73eff0ebe61827626ea7076ff55c2b	amogus.lol	https://raw.githubusercontent.com/focat69/celestalx/191ba623869bdbc66578a8bbbe39736797e3e054/amogus.lol	
ok	forflo/yodl	bd61c4fca355c10f4d1781269af7d46f3473490e	thesis/thesis.lol	https://raw.githubusercontent.com/forflo/yodl/2cd547a51bdb38c1ad974a73c3d9e448d28bab6e/thesis/thesis.lol	
ok	freehackquest/2015-tasks	0aaa73bac511216e37bab05437029da53e4ff423	ppc/400_your_brain_crash/files/your_brain.lol	https://raw.githubusercontent.com/freehackquest/2015-tasks/16682a6b548ad1d99f6ebfc66d4be5c3e01e4e81/ppc/400_your_brain_crash/files/your_brain.lol	
ok	fsill99/fibonacci	b12f5abf36f36f19ec624c9d4181927328fe43c2	fibonacci.lol	https://raw.githubusercontent.com/fsill99/fibonacci/b136ba2a0bdaced30033339b1f4d502c2286a279/fibonacci.lol	
ok	garthendrich/lolcode-interpreter	15135c6623ddd001a47ee2417a4f70cda22195a5	sample_codes/01_variables.lol	https://raw.githubusercontent.com/garthendrich/lolcode-interpreter/d7df8b24e256c4bfbec871f200ffa8156198460b/sample_codes/01_variables.lol	
ok	garthendrich/lolcode-interpreter	16cc4305638fd77b1b9d6e5c2ed3140e79bf4c2c	sample_codes/06_comparison.lol	https://raw.githubusercontent.com/garthendrich/lolcode-interpreter/d7df8b24e256c4bfbec871f200ffa8156198460b/sample_codes/06_comparison.lol	
ok	gauthamzz/John-Cena	a1897c7ecadbb179776267030e12756012279ed9	john-cena.lol	https://raw.githubusercontent.com/gauthamzz/John-Cena/a66b763ab3b04892f0060d5e1b1636febd0ac33d/john-cena.lol	
ok	gisikw/advent-of-code	1f67b75a6406b235ca039005f6c36d0a4056cd7c	2024/01/lolcode/solution.lol	https://raw.githubusercontent.com/gisikw/advent-of-code/5d1aad4e5f594d2ace498e97d4bbaa5cb2fe8e9f/2024/01/lolcode/solution.lol	
ok	gisikw/advent-of-code	1567c28bf59366d84618e9786a663ed559befc8a	languages/lolcode/solution.lol	https://raw.githubusercontent.com/gisikw/advent-of-code/5d1aad4e5f594d2ace498e97d4bbaa5cb2fe8e9f/languages/lolcode/solution.lol	
ok	gitsly/lolcode-dot-net	0cf38a90f9a96eefc66ae2560ac857f34c1914b4	LOLCode.net.Test/Samples/visible.lol	https://raw.githubusercontent.com/gitsly/lolcode-dot-net/c68376671e7d1819ca36b5a757717965d4812e82/LOLCode.net.Test/Samples/visible.lol	
ok	gitsly/lolcode-dot-net	1c861eae48ae472a25b3a038138e20c191a3629c	lolc/bf.lol	https://raw.githubusercontent.com/gitsly/lolcode-dot-net/c68376671e7d1819ca36b5a757717965d4812e82/lolc/bf.lol	
ok	gitworried/mpt23-lab-luca-schulz-marcus-worrmann	055c05c82644a5ec7aad311111023658e555bad0	Documentation/Doku/Dokumentation.lol	https://raw.githubusercontent.com/gitworried/mpt23-lab-luca-schulz-marcus-worrmann/554e455cfef3d8c7922da0c8a126a9c7392a5478/Documentation/Doku/Dokumentation.lol	
ok	gretzke/Blockchain-Based-Smart-Outlet	ff8c0a7ec6354d2c15e7cfdeef66ce455fff09a4	src_thesis/doc.lol	https://raw.githubusercontent.com/gretzke/Blockchain-Based-Smart-Outlet/7a9ed678c514d13e6ceaec16b33c797722ac3faf/src_thesis/doc.lol	
ok	grself/CIS221_Lab_Manual	fd3ba6cf16681e62e2b711a1ebce0cc36e14abbc	dl_lab.lol	https://raw.githubusercontent.com/grself/CIS221_Lab_Manual/f32b91a92f85bbc9c3d86ad450da5c28dadac3d7/dl_lab.lol	
ok	gubbriaco/fir-filter-analysis	1bfb4d3ec81571596b1462a0710914a9a5dca89c	report/main.lol	https://raw.githubusercontent.com/gubbriaco/fir-filter-analysis/269b2a21925fdcc9bf7d91161fca018a982887fc/report/main.lol	
ok	gustavo-depaula/stalin-sort	9aff9d2b3df225c045f8a73ab01199df2cf4b223	lolcode/stalinsort.lol	https://raw.githubusercontent.com/gustavo-depaula/stalin-sort/3c339f430e1d31069d44d1ff528f172523aef0d9/lolcode/stalinsort.lol	
ok	gustavocaiano/fuse	17b9be6de2c8eec5fa0f5c00b3ef3513b6e554c8	thesis/main.lol	https://raw.githubusercontent.com/gustavocaiano/fuse/e9b56efd8ef1d9c1e574be50641a0082aa07be1b/thesis/main.lol	
ok	halvards/diamondz-lol	29f5a8b2d8f4cfbd195f0258372b54083f86c7d0	diamondz.lol	https://raw.githubusercontent.com/halvards/diamondz-lol/dbc55fa36fa4960f89354bf2afcb61d36783f7d8/diamondz.lol	
ok	handikatriarlan/hello-world-in-every-language	052335ac24f6a34b439c6f6d715d95c6d62d4602	contributions/LolCode/hello_world.lol	https://raw.githubusercontent.com/handikatriarlan/hello-world-in-every-language/b09be97eaaf53f97dcc8aa1a5740f82eb361cd85/contributions/LolCode/hello_world.lol	
ok	harisekatama/Tugas-Akhir	21b7a6cc64d35fc026f6c4df3309393e4795eba5	main.lol	https://raw.githubusercontent.com/harisekatama/Tugas-Akhir/272047c51d5656691061b232115a085fea25165b/main.lol	
ok	honeyvig/helloworld	ff619006fac3d1b59e00171482f699d3558ac3d7	hello.lol	https://raw.githubusercontent.com/honeyvig/helloworld/73639ee83b2e388ab4ee5aa0176a24fcbdba4605/hello.lol	
ok	imalik8088/latex_template	d9f3303195ed35ac35b0d36d871e0a2d66909913	Hauptdokument.lol	https://raw.githubusercontent.com/imalik8088/latex_template/ea40cfbf7c2534613ba6cea5b31292a7ae18b144/Hauptdokument.lol	
ok	inaiemnahid/Timestamp	091d1af210443c87e977d9b0680e8761d987feaf	LOLCODE_20241107_050304_148911.lol	https://raw.githubusercontent.com/inaiemnahid/Timestamp/ffcc0fd4344be52adb4852fc6c031f4b74589bf8/LOLCODE_20241107_050304_148911.lol	
ok	jD91mZM2/rust-lci	141230badad522dcfb41868855b76b16e96ef212	tests/fac.lol	https://raw.githubusercontent.com/jD91mZM2/rust-lci/60060dd6b0851f047eab5c4150dfb3283eae41bb/tests/fac.lol	
ok	jD91mZM2/rust-lci	15dadd20c8aed16325dd85f3bee7513247a240af	tests/fail/divide-by-zero.lol	https://raw.githubusercontent.com/jD91mZM2/rust-lci/60060dd6b0851f047eab5c4150dfb3283eae41bb/tests/fail/divide-by-zero.lol	
ok	jD91mZM2/rust-lci	1746a828dc76d077524e65295c43bb5b864875b2	tests/implicit-return.lol	https://raw.githubusercontent.com/jD91mZM2/rust-lci/60060dd6b0851f047eab5c4150dfb3283eae41bb/tests/implicit-return.lol	
ok	jacobjwebber/dissertation	15ecdbcfafa547186fb0c32f5bf0657fc4a25bca	report/diss/MSc-dissertation.lol	https://raw.githubusercontent.com/jacobjwebber/dissertation/6a9edf5899feb648bd16bc50adb4cf03956d5257/report/diss/MSc-dissertation.lol	
